,Unnamed: 0,file_name,dl_mapping_code,dl_name,bbox,cropped_fname
3168,3168,K-005094-005886-022627-044834_0_2_0_2_75_000_200.png,K-022627,메가파워정 90mg/병,"[97, 72, 325, 484]",K-005094-005886-022627-044834_0_2_0_2_75_000_200.png-K-022627-3168.png
3169,3169,K-005094-005886-022627-044834_0_2_0_2_90_000_200.png,K-022627,메가파워정 90mg/병,"[81, 44, 340, 479]",K-005094-005886-022627-044834_0_2_0_2_90_000_200.png-K-022627-3169.png
3170,3170,K-005094-005886-022627-044834_0_2_0_2_70_000_200.png,K-044834,엘스테인정(에르도스테인),"[89, 758, 283, 282]",K-005094-005886-022627-044834_0_2_0_2_70_000_200.png-K-044834-3170.png
3171,3171,K-005094-005886-022627-044834_0_2_0_2_75_000_200.png,K-044834,엘스테인정(에르도스테인),"[565, 229, 266, 266]",K-005094-005886-022627-044834_0_2_0_2_75_000_200.png-K-044834-3171.png
3172,3172,K-005094-005886-022627-044834_0_2_0_2_90_000_200.png,K-044834,엘스테인정(에르도스테인),"[569, 191, 274, 274]",K-005094-005886-022627-044834_0_2_0_2_90_000_200.png-K-044834-3172.png
3173,3173,K-005094-005886-023223-037777_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[560, 184, 271, 273]",K-005094-005886-023223-037777_0_2_0_2_70_000_200.png-K-005094-3173.png
3174,3174,K-005094-005886-023223-037777_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[100, 817, 285, 282]",K-005094-005886-023223-037777_0_2_0_2_75_000_200.png-K-005094-3174.png
3175,3175,K-005094-005886-023223-037777_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[98, 804, 282, 277]",K-005094-005886-023223-037777_0_2_0_2_90_000_200.png-K-005094-3175.png
3176,3176,K-005094-005886-023223-037777_0_2_0_2_70_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[122, 78, 233, 485]",K-005094-005886-023223-037777_0_2_0_2_70_000_200.png-K-005886-3176.png
3177,3177,K-005094-005886-023223-037777_0_2_0_2_75_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[596, 683, 247, 506]",K-005094-005886-023223-037777_0_2_0_2_75_000_200.png-K-005886-3177.png
3178,3178,K-005094-005886-023223-037777_0_2_0_2_90_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[587, 678, 238, 496]",K-005094-005886-023223-037777_0_2_0_2_90_000_200.png-K-005886-3178.png
3179,3179,K-005094-005886-023223-037777_0_2_0_2_70_000_200.png,K-023223,비타비백정 100mg/병,"[506, 646, 372, 483]",K-005094-005886-023223-037777_0_2_0_2_70_000_200.png-K-023223-3179.png
3180,3180,K-005094-005886-023223-037777_0_2_0_2_75_000_200.png,K-023223,비타비백정 100mg/병,"[79, 116, 359, 464]",K-005094-005886-023223-037777_0_2_0_2_75_000_200.png-K-023223-3180.png
3181,3181,K-005094-005886-023223-037777_0_2_0_2_90_000_200.png,K-023223,비타비백정 100mg/병,"[65, 74, 374, 473]",K-005094-005886-023223-037777_0_2_0_2_90_000_200.png-K-023223-3181.png
3182,3182,K-005094-005886-023223-037777_0_2_0_2_70_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[98, 702, 252, 468]",K-005094-005886-023223-037777_0_2_0_2_70_000_200.png-K-037777-3182.png
3183,3183,K-005094-005886-023223-037777_0_2_0_2_75_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[585, 70, 259, 479]",K-005094-005886-023223-037777_0_2_0_2_75_000_200.png-K-037777-3183.png
3184,3184,K-005094-005886-023223-037777_0_2_0_2_90_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[593, 55, 248, 463]",K-005094-005886-023223-037777_0_2_0_2_90_000_200.png-K-037777-3184.png
3185,3185,K-005094-005886-023223-038954_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[546, 186, 275, 270]",K-005094-005886-023223-038954_0_2_0_2_70_000_200.png-K-005094-3185.png
3186,3186,K-005094-005886-023223-038954_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[113, 818, 284, 283]",K-005094-005886-023223-038954_0_2_0_2_75_000_200.png-K-005094-3186.png
3187,3187,K-005094-005886-023223-038954_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[111, 807, 280, 275]",K-005094-005886-023223-038954_0_2_0_2_90_000_200.png-K-005094-3187.png
3188,3188,K-005094-005886-023223-038954_0_2_0_2_70_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[113, 81, 232, 480]",K-005094-005886-023223-038954_0_2_0_2_70_000_200.png-K-005886-3188.png
3189,3189,K-005094-005886-023223-038954_0_2_0_2_75_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[608, 685, 240, 507]",K-005094-005886-023223-038954_0_2_0_2_75_000_200.png-K-005886-3189.png
3190,3190,K-005094-005886-023223-038954_0_2_0_2_90_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[599, 682, 232, 493]",K-005094-005886-023223-038954_0_2_0_2_90_000_200.png-K-005886-3190.png
3191,3191,K-005094-005886-023223-038954_0_2_0_2_70_000_200.png,K-023223,비타비백정 100mg/병,"[489, 652, 387, 466]",K-005094-005886-023223-038954_0_2_0_2_70_000_200.png-K-023223-3191.png
3192,3192,K-005094-005886-023223-038954_0_2_0_2_75_000_200.png,K-023223,비타비백정 100mg/병,"[84, 123, 370, 459]",K-005094-005886-023223-038954_0_2_0_2_75_000_200.png-K-023223-3192.png
3193,3193,K-005094-005886-023223-038954_0_2_0_2_90_000_200.png,K-023223,비타비백정 100mg/병,"[74, 81, 380, 469]",K-005094-005886-023223-038954_0_2_0_2_90_000_200.png-K-023223-3193.png
3194,3194,K-005094-005886-023223-038954_0_2_0_2_70_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[73, 687, 252, 473]",K-005094-005886-023223-038954_0_2_0_2_70_000_200.png-K-038954-3194.png
3195,3195,K-005094-005886-023223-038954_0_2_0_2_75_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[603, 90, 261, 463]",K-005094-005886-023223-038954_0_2_0_2_75_000_200.png-K-038954-3195.png
3196,3196,K-005094-005886-023223-038954_0_2_0_2_90_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[617, 59, 250, 467]",K-005094-005886-023223-038954_0_2_0_2_90_000_200.png-K-038954-3196.png
3197,3197,K-005094-005886-023223-044834_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[548, 186, 274, 271]",K-005094-005886-023223-044834_0_2_0_2_70_000_200.png-K-005094-3197.png
3198,3198,K-005094-005886-023223-044834_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[113, 817, 284, 283]",K-005094-005886-023223-044834_0_2_0_2_75_000_200.png-K-005094-3198.png
3199,3199,K-005094-005886-023223-044834_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[110, 805, 278, 276]",K-005094-005886-023223-044834_0_2_0_2_90_000_200.png-K-005094-3199.png
3200,3200,K-005094-005886-023223-044834_0_2_0_2_70_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[114, 81, 230, 478]",K-005094-005886-023223-044834_0_2_0_2_70_000_200.png-K-005886-3200.png
3201,3201,K-005094-005886-023223-044834_0_2_0_2_75_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[607, 686, 238, 507]",K-005094-005886-023223-044834_0_2_0_2_75_000_200.png-K-005886-3201.png
3202,3202,K-005094-005886-023223-044834_0_2_0_2_90_000_200.png,K-005886,타이레놀이알서방정(아세트아미노펜)(수출용),"[598, 682, 231, 495]",K-005094-005886-023223-044834_0_2_0_2_90_000_200.png-K-005886-3202.png
3203,3203,K-005094-005886-023223-044834_0_2_0_2_70_000_200.png,K-023223,비타비백정 100mg/병,"[460, 598, 373, 467]",K-005094-005886-023223-044834_0_2_0_2_70_000_200.png-K-023223-3203.png
3204,3204,K-005094-005886-023223-044834_0_2_0_2_75_000_200.png,K-023223,비타비백정 100mg/병,"[121, 178, 363, 454]",K-005094-005886-023223-044834_0_2_0_2_75_000_200.png-K-023223-3204.png
3205,3205,K-005094-005886-023223-044834_0_2_0_2_90_000_200.png,K-023223,비타비백정 100mg/병,"[117, 140, 365, 461]",K-005094-005886-023223-044834_0_2_0_2_90_000_200.png-K-023223-3205.png
3206,3206,K-005094-005886-023223-044834_0_2_0_2_70_000_200.png,K-044834,엘스테인정(에르도스테인),"[88, 758, 283, 282]",K-005094-005886-023223-044834_0_2_0_2_70_000_200.png-K-044834-3206.png
3207,3207,K-005094-005886-023223-044834_0_2_0_2_75_000_200.png,K-044834,엘스테인정(에르도스테인),"[565, 229, 265, 268]",K-005094-005886-023223-044834_0_2_0_2_75_000_200.png-K-044834-3207.png
3208,3208,K-005094-005886-023223-044834_0_2_0_2_90_000_200.png,K-044834,엘스테인정(에르도스테인),"[568, 193, 274, 275]",K-005094-005886-023223-044834_0_2_0_2_90_000_200.png-K-044834-3208.png
3209,3209,K-005094-006192-012081-013161_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[556, 179, 276, 270]",K-005094-006192-012081-013161_0_2_0_2_70_000_200.png-K-005094-3209.png
3210,3210,K-005094-006192-012081-013161_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[98, 820, 286, 290]",K-005094-006192-012081-013161_0_2_0_2_75_000_200.png-K-005094-3210.png
3211,3211,K-005094-006192-012081-013161_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[97, 810, 282, 277]",K-005094-006192-012081-013161_0_2_0_2_90_000_200.png-K-005094-3211.png
3212,3212,K-005094-006192-012081-013161_0_2_0_2_70_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[543, 552, 278, 539]",K-005094-006192-012081-013161_0_2_0_2_70_000_200.png-K-006192-3212.png
3213,3213,K-005094-006192-012081-013161_0_2_0_2_75_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[122, 140, 279, 539]",K-005094-006192-012081-013161_0_2_0_2_75_000_200.png-K-006192-3213.png
3214,3214,K-005094-006192-012081-013161_0_2_0_2_90_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[120, 117, 280, 528]",K-005094-006192-012081-013161_0_2_0_2_90_000_200.png-K-006192-3214.png
3215,3215,K-005094-006192-012081-013161_0_2_0_2_70_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[120, 95, 234, 439]",K-005094-006192-012081-013161_0_2_0_2_70_000_200.png-K-012081-3215.png
3216,3216,K-005094-006192-012081-013161_0_2_0_2_75_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[592, 720, 244, 470]",K-005094-006192-012081-013161_0_2_0_2_75_000_200.png-K-012081-3216.png
3217,3217,K-005094-006192-012081-013161_0_2_0_2_90_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[584, 713, 235, 452]",K-005094-006192-012081-013161_0_2_0_2_90_000_200.png-K-012081-3217.png
3218,3218,K-005094-006192-012081-013161_0_2_0_2_70_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[123, 645, 210, 486]",K-005094-006192-012081-013161_0_2_0_2_70_000_200.png-K-013161-3218.png
3219,3219,K-005094-006192-012081-013161_0_2_0_2_75_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[597, 130, 220, 461]",K-005094-006192-012081-013161_0_2_0_2_75_000_200.png-K-013161-3219.png
3220,3220,K-005094-006192-012081-013161_0_2_0_2_90_000_200.png,K-013161,엘스테인캡슐(에르도스테인),"[605, 91, 212, 479]",K-005094-006192-012081-013161_0_2_0_2_90_000_200.png-K-013161-3220.png
3221,3221,K-005094-006192-012081-037777_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[553, 178, 276, 270]",K-005094-006192-012081-037777_0_2_0_2_70_000_200.png-K-005094-3221.png
3222,3222,K-005094-006192-012081-037777_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[105, 818, 285, 290]",K-005094-006192-012081-037777_0_2_0_2_75_000_200.png-K-005094-3222.png
3223,3223,K-005094-006192-012081-037777_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[103, 809, 281, 279]",K-005094-006192-012081-037777_0_2_0_2_90_000_200.png-K-005094-3223.png
3224,3224,K-005094-006192-012081-037777_0_2_0_2_70_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[492, 525, 288, 517]",K-005094-006192-012081-037777_0_2_0_2_70_000_200.png-K-006192-3224.png
3225,3225,K-005094-006192-012081-037777_0_2_0_2_75_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[168, 173, 276, 536]",K-005094-006192-012081-037777_0_2_0_2_75_000_200.png-K-006192-3225.png
3226,3226,K-005094-006192-012081-037777_0_2_0_2_90_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[163, 154, 281, 524]",K-005094-006192-012081-037777_0_2_0_2_90_000_200.png-K-006192-3226.png
3227,3227,K-005094-006192-012081-037777_0_2_0_2_70_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[73, 117, 226, 430]",K-005094-006192-012081-037777_0_2_0_2_70_000_200.png-K-012081-3227.png
3228,3228,K-005094-006192-012081-037777_0_2_0_2_75_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[649, 708, 241, 470]",K-005094-006192-012081-037777_0_2_0_2_75_000_200.png-K-012081-3228.png
3229,3229,K-005094-006192-012081-037777_0_2_0_2_90_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[639, 702, 236, 453]",K-005094-006192-012081-037777_0_2_0_2_90_000_200.png-K-012081-3229.png
3230,3230,K-005094-006192-012081-037777_0_2_0_2_70_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[115, 692, 200, 489]",K-005094-006192-012081-037777_0_2_0_2_70_000_200.png-K-037777-3230.png
3231,3231,K-005094-006192-012081-037777_0_2_0_2_75_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[615, 71, 201, 472]",K-005094-006192-012081-037777_0_2_0_2_75_000_200.png-K-037777-3231.png
3232,3232,K-005094-006192-012081-037777_0_2_0_2_90_000_200.png,K-037777,알바스테인캡슐(에르도스테인),"[621, 36, 199, 484]",K-005094-006192-012081-037777_0_2_0_2_90_000_200.png-K-037777-3232.png
3233,3233,K-005094-006192-012081-038954_0_2_0_2_70_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[553, 178, 275, 271]",K-005094-006192-012081-038954_0_2_0_2_70_000_200.png-K-005094-3233.png
3234,3234,K-005094-006192-012081-038954_0_2_0_2_75_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[104, 819, 283, 291]",K-005094-006192-012081-038954_0_2_0_2_75_000_200.png-K-005094-3234.png
3235,3235,K-005094-006192-012081-038954_0_2_0_2_90_000_200.png,K-005094,삼남건조수산화알루미늄겔정,"[101, 810, 283, 277]",K-005094-006192-012081-038954_0_2_0_2_90_000_200.png-K-005094-3235.png
3236,3236,K-005094-006192-012081-038954_0_2_0_2_70_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[570, 610, 295, 532]",K-005094-006192-012081-038954_0_2_0_2_70_000_200.png-K-006192-3236.png
3237,3237,K-005094-006192-012081-038954_0_2_0_2_75_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[75, 46, 298, 579]",K-005094-006192-012081-038954_0_2_0_2_75_000_200.png-K-006192-3237.png
3238,3238,K-005094-006192-012081-038954_0_2_0_2_90_000_200.png,K-006192,삐콤씨에프정 618.6mg/병,"[74, 61, 298, 521]",K-005094-006192-012081-038954_0_2_0_2_90_000_200.png-K-006192-3238.png
3239,3239,K-005094-006192-012081-038954_0_2_0_2_70_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[78, 116, 234, 433]",K-005094-006192-012081-038954_0_2_0_2_70_000_200.png-K-012081-3239.png
3240,3240,K-005094-006192-012081-038954_0_2_0_2_75_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[638, 706, 250, 470]",K-005094-006192-012081-038954_0_2_0_2_75_000_200.png-K-012081-3240.png
3241,3241,K-005094-006192-012081-038954_0_2_0_2_90_000_200.png,K-012081,리렉스펜정 300mg/PTP,"[630, 700, 238, 453]",K-005094-006192-012081-038954_0_2_0_2_90_000_200.png-K-012081-3241.png
3242,3242,K-005094-006192-012081-038954_0_2_0_2_70_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[39, 672, 210, 487]",K-005094-006192-012081-038954_0_2_0_2_70_000_200.png-K-038954-3242.png
3243,3243,K-005094-006192-012081-038954_0_2_0_2_75_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[681, 99, 195, 464]",K-005094-006192-012081-038954_0_2_0_2_75_000_200.png-K-038954-3243.png
3244,3244,K-005094-006192-012081-038954_0_2_0_2_90_000_200.png,K-038954,뮤코원캡슐(에르도스테인),"[700, 55, 187, 487]",K-005094-006192-012081-038954_0_2_0_2_90_000_200.png-K-038954-3244.png
3245,3245,K-005391-013900-016232_0_2_0_2_70_000_200.png,K-005391,프로스카정,"[386, 849, 202, 201]",K-005391-013900-016232_0_2_0_2_70_000_200.png-K-005391-3245.png
3246,3246,K-005391-013900-016232_0_2_0_2_75_000_200.png,K-005391,프로스카정,"[353, 180, 192, 195]",K-005391-013900-016232_0_2_0_2_75_000_200.png-K-005391-3246.png
3247,3247,K-005391-013900-016232_0_2_0_2_90_000_200.png,K-005391,프로스카정,"[394, 236, 194, 196]",K-005391-013900-016232_0_2_0_2_90_000_200.png-K-005391-3247.png
3248,3248,K-005391-013900-016232_0_2_0_2_70_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[173, 300, 150, 269]",K-005391-013900-016232_0_2_0_2_70_000_200.png-K-013900-3248.png
3249,3249,K-005391-013900-016232_0_2_0_2_75_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[619, 654, 149, 275]",K-005391-013900-016232_0_2_0_2_75_000_200.png-K-013900-3249.png
3250,3250,K-005391-013900-016232_0_2_0_2_90_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[656, 744, 182, 274]",K-005391-013900-016232_0_2_0_2_90_000_200.png-K-013900-3250.png
3251,3251,K-005391-013900-016232_0_2_0_2_70_000_200.png,K-016232,리피토정 20mg,"[620, 311, 190, 191]",K-005391-013900-016232_0_2_0_2_70_000_200.png-K-016232-3251.png
3252,3252,K-005391-013900-016232_0_2_0_2_75_000_200.png,K-016232,리피토정 20mg,"[118, 721, 193, 196]",K-005391-013900-016232_0_2_0_2_75_000_200.png-K-016232-3252.png
3253,3253,K-005391-013900-016232_0_2_0_2_90_000_200.png,K-016232,리피토정 20mg,"[161, 813, 189, 186]",K-005391-013900-016232_0_2_0_2_90_000_200.png-K-016232-3253.png
3254,3254,K-005391-013900-016262_0_2_0_2_70_000_200.png,K-005391,프로스카정,"[357, 866, 188, 196]",K-005391-013900-016262_0_2_0_2_70_000_200.png-K-005391-3254.png
3255,3255,K-005391-013900-016262_0_2_0_2_75_000_200.png,K-005391,프로스카정,"[392, 165, 183, 195]",K-005391-013900-016262_0_2_0_2_75_000_200.png-K-005391-3255.png
3256,3256,K-005391-013900-016262_0_2_0_2_90_000_200.png,K-005391,프로스카정,"[433, 223, 184, 197]",K-005391-013900-016262_0_2_0_2_90_000_200.png-K-005391-3256.png
3257,3257,K-005391-013900-016262_0_2_0_2_70_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[184, 285, 202, 228]",K-005391-013900-016262_0_2_0_2_70_000_200.png-K-013900-3257.png
3258,3258,K-005391-013900-016262_0_2_0_2_75_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[555, 715, 211, 243]",K-005391-013900-016262_0_2_0_2_75_000_200.png-K-013900-3258.png
3259,3259,K-005391-013900-016262_0_2_0_2_90_000_200.png,K-013900,에빅사정(메만틴염산염)(비매품),"[594, 806, 207, 236]",K-005391-013900-016262_0_2_0_2_90_000_200.png-K-013900-3259.png
3260,3260,K-005391-013900-016262_0_2_0_2_70_000_200.png,K-016262,크레스토정 20mg,"[573, 309, 242, 235]",K-005391-013900-016262_0_2_0_2_70_000_200.png-K-016262-3260.png
3261,3261,K-005391-013900-016262_0_2_0_2_75_000_200.png,K-016262,크레스토정 20mg,"[111, 674, 250, 249]",K-005391-013900-016262_0_2_0_2_75_000_200.png-K-016262-3261.png
3262,3262,K-005391-013900-016262_0_2_0_2_90_000_200.png,K-016262,크레스토정 20mg,"[156, 764, 243, 244]",K-005391-013900-016262_0_2_0_2_90_000_200.png-K-016262-3262.png
3263,3263,K-005391-013900-016688_0_2_0_2_70_000_200.png,K-005391,프로스카정,"[353, 839, 208, 183]",K-005391-013900-016688_0_2_0_2_70_000_200.png-K-005391-3263.png
3264,3264,K-005391-013900-016688_0_2_0_2_75_000_200.png,K-005391,프로스카정,"[375, 202, 204, 186]",K-005391-013900-016688_0_2_0_2_75_000_200.png-K-005391-3264.png
3265,3265,K-005391-013900-016688_0_2_0_2_90_000_200.png,K-005391,프로스카정,"[419, 265, 203, 185]",K-005391-013900-016688_0_2_0_2_90_000_200.png-K-005391-3265.png
